Date,River,Reach,Cross Section,Water_Elevation
31/08/2026 19:00,Yom River       ,Reach2,30147   ,39.085418701171875
31/08/2026 19:00,Yom River       ,Reach2,29846   ,39.05889892578125
31/08/2026 19:00,Yom River       ,Reach2,28842   ,38.94917297363281
31/08/2026 19:00,Yom River       ,Reach2,27866   ,38.90375900268555
31/08/2026 19:00,Yom River       ,Reach2,26990   ,38.75196838378906
31/08/2026 19:00,Yom River       ,Reach2,26104   ,38.62273025512695
31/08/2026 19:00,Yom River       ,Reach2,25138   ,38.569698333740234
31/08/2026 19:00,Yom River       ,Reach2,24159   ,38.491668701171875
31/08/2026 19:00,Yom River       ,Reach2,23242   ,38.42827224731445
31/08/2026 19:00,Yom River       ,Reach2,22273   ,38.39413070678711
31/08/2026 19:00,Yom River       ,Reach2,21337   ,38.315189361572266
31/08/2026 19:00,Yom River       ,Reach2,20393   ,38.21125030517578
31/08/2026 19:00,Yom River       ,Reach2,20308   ,38.20637512207031
31/08/2026 19:00,Yom River       ,Reach2,19417   ,38.13078308105469
31/08/2026 19:00,Yom River       ,Reach2,18448   ,38.03568649291992
31/08/2026 19:00,Yom River       ,Reach2,17427   ,37.95827102661133
31/08/2026 19:00,Yom River       ,Reach2,16506   ,37.88694763183594
31/08/2026 19:00,Yom River       ,Reach2,15498   ,37.8311653137207
31/08/2026 19:00,Yom River       ,Reach2,14538   ,37.78818893432617
31/08/2026 19:00,Yom River       ,Reach2,13590   ,37.72905731201172
31/08/2026 19:00,Yom River       ,Reach2,12632   ,37.68760681152344
31/08/2026 19:00,Yom River       ,Reach2,11663   ,37.66291809082031
31/08/2026 19:00,Yom River       ,Reach2,10700   ,37.61933135986328
31/08/2026 19:00,Yom River       ,Reach2,9729    ,37.595558166503906
31/08/2026 19:00,Yom River       ,Reach2,8732    ,37.5644645690918
31/08/2026 19:00,Yom River       ,Reach2,7712    ,37.500762939453125
31/08/2026 19:00,Yom River       ,Reach2,7198    ,37.45595932006836
31/08/2026 19:00,Yom River       ,Reach2,6729    ,37.422733306884766
31/08/2026 19:00,Yom River       ,Reach2,5787    ,37.3760986328125
31/08/2026 19:00,Yom River       ,Reach2,4793    ,37.31331253051758
31/08/2026 19:00,Yom River       ,Reach2,3815    ,37.26301956176758
31/08/2026 19:00,Yom River       ,Reach2,2969    ,37.197486877441406
31/08/2026 19:00,Yom River       ,Reach2,2821    ,37.204803466796875
31/08/2026 19:00,Yom River       ,Reach2,2796    ,37.204803466796875
31/08/2026 19:00,Yom River       ,Reach2,2765    ,37.198097229003906
31/08/2026 19:00,Yom River       ,Reach2,2611    ,36.93749237060547
