Date,River,Reach,Cross Section,Water_Elevation
20/11/2025 06:00,Thachin         ,Reach3,55827   ,0.5818632245063782
20/11/2025 07:00,Thachin         ,Reach2,194202  ,4.9938435554504395
20/11/2025 07:00,Thachin         ,Reach3,142824  ,2.951683282852173
20/11/2025 07:00,Thachin         ,Reach3,125488  ,2.264054536819458
20/11/2025 07:00,Thachin         ,Reach3,84876   ,1.2036551237106323
20/11/2025 07:00,Thachin         ,Reach3,55827   ,0.9137904047966003
20/11/2025 08:00,Thachin         ,Reach2,194202  ,4.9914045333862305
20/11/2025 08:00,Thachin         ,Reach3,142824  ,2.958998441696167
20/11/2025 08:00,Thachin         ,Reach3,125488  ,2.2631402015686035
20/11/2025 08:00,Thachin         ,Reach3,84876   ,1.3072872161865234
20/11/2025 08:00,Thachin         ,Reach3,55827   ,1.1698224544525146
20/11/2025 09:00,Thachin         ,Reach2,194202  ,4.988661766052246
20/11/2025 09:00,Thachin         ,Reach3,142824  ,2.9650943279266357
20/11/2025 09:00,Thachin         ,Reach3,125488  ,2.2649688720703125
20/11/2025 09:00,Thachin         ,Reach3,84876   ,1.433779239654541
20/11/2025 09:00,Thachin         ,Reach3,55827   ,1.3697712421417236
20/11/2025 10:00,Thachin         ,Reach2,194202  ,4.98530912399292
20/11/2025 10:00,Thachin         ,Reach3,142824  ,2.970276117324829
20/11/2025 10:00,Thachin         ,Reach3,125488  ,2.273808002471924
